"GEO","SEX","CAS","LMS","COC","AGE","TIME","VALUE","FLAGS","FOOTNOTES"
"FI","T","POP","DIV","TOTAL","Y50-64","2011","231928","",""
"FI","T","POP","DIV","TOTAL","Y65-84","2011","113634","",""
"FI","T","POP","DIV","TOTAL","Y_GE85","2011",":","c",""
"FI","T","POP","DIV","TOTAL","Y_LT15","2011","0","",""
"FI","T","POP","DTHREP","TOTAL","TOTAL","2011","45","",""
"FI","T","POP","DTHREP","TOTAL","Y15-29","2011","0","",""
"FI","T","POP","DTHREP","TOTAL","Y30-49","2011","22","",""
"FI","T","POP","DTHREP","TOTAL","Y50-64","2011",":","c",""
"FI","T","POP","DTHREP","TOTAL","Y65-84","2011",":","c",""
"FI","T","POP","DTHREP","TOTAL","Y_GE85","2011",":","c",""
"FI","T","POP","DTHREP","TOTAL","Y_LT15","2011","0","",""
"FI","T","POP","MAR","TOTAL","TOTAL","2011","2009808","",""
"FI","T","POP","MAR","TOTAL","Y15-29","2011","103462","",""
"FI","T","POP","MAR","TOTAL","Y30-49","2011","722296","",""
"FI","T","POP","MAR","TOTAL","Y50-64","2011","696490","",""
"FI","T","POP","MAR","TOTAL","Y65-84","2011","464179","",""
"FI","T","POP","MAR","TOTAL","Y_GE85","2011","23381","",""
"FI","T","POP","MAR","TOTAL","Y_LT15","2011","0","",""
"FI","T","POP","REP","TOTAL","TOTAL","2011","3619","",""
"FI","T","POP","REP","TOTAL","Y15-29","2011","447","",""
"FI","T","POP","REP","TOTAL","Y30-49","2011","2269","",""
"FI","T","POP","REP","TOTAL","Y50-64","2011",":","c",""
"FI","T","POP","REP","TOTAL","Y65-84","2011",":","c",""
"FI","T","POP","REP","TOTAL","Y_GE85","2011",":","c",""
"FI","T","POP","REP","TOTAL","Y_LT15","2011","0","",""
"FI","T","POP","SIN","TOTAL","TOTAL","2011","2546745","",""
"FI","T","POP","SIN","TOTAL","Y15-29","2011","892802","",""
"FI","T","POP","SIN","TOTAL","Y30-49","2011","490957","",""
"FI","T","POP","SIN","TOTAL","Y50-64","2011","190706","",""
"FI","T","POP","SIN","TOTAL","Y65-84","2011","74369","",""
"FI","T","POP","SIN","TOTAL","Y_GE85","2011","10234","",""
"FI","T","POP","SIN","TOTAL","Y_LT15","2011","887677","",""
"FI","T","POP","TOTAL","TOTAL","TOTAL","2011","5375276","",""
"FI","T","POP","TOTAL","TOTAL","Y15-29","2011","1005927","",""
"FI","T","POP","TOTAL","TOTAL","Y30-49","2011","1379954","",""
"FI","T","POP","TOTAL","TOTAL","Y50-64","2011","1160677","",""
"FI","T","POP","TOTAL","TOTAL","Y65-84","2011","826881","",""
"FI","T","POP","TOTAL","TOTAL","Y_GE85","2011","114160","",""
"FI","T","POP","TOTAL","TOTAL","Y_LT15","2011","887677","",""
"FI","T","POP","UNK","TOTAL","TOTAL","2011","0","",""
"FI","T","POP","UNK","TOTAL","Y15-29","2011","0","",""
"FI","T","POP","UNK","TOTAL","Y30-49","2011","0","",""
"FI","T","POP","UNK","TOTAL","Y50-64","2011","0","",""
"FI","T","POP","UNK","TOTAL","Y65-84","2011","0","",""
"FI","T","POP","UNK","TOTAL","Y_GE85","2011","0","",""
"FI","T","POP","UNK","TOTAL","Y_LT15","2011","0","",""
"FI","T","POP","WID","TOTAL","TOTAL","2011","294356","",""
"FI","T","POP","WID","TOTAL","Y15-29","2011","146","",""
"FI","T","POP","WID","TOTAL","Y30-49","2011","5797","",""
"FI","T","POP","WID","TOTAL","Y50-64","2011","40737","",""
"FI","T","POP","WID","TOTAL","Y65-84","2011","174536","",""
"FI","T","POP","WID","TOTAL","Y_GE85","2011","73140","",""
"FI","T","POP","WID","TOTAL","Y_LT15","2011","0","",""
"FR","T","POP","DISREP","TOTAL","TOTAL","2011","0","",""
"FR","T","POP","DISREP","TOTAL","Y15-29","2011","0","",""
"FR","T","POP","DISREP","TOTAL","Y30-49","2011","0","",""
"FR","T","POP","DISREP","TOTAL","Y50-64","2011","0","",""
"FR","T","POP","DISREP","TOTAL","Y65-84","2011","0","",""
"FR","T","POP","DISREP","TOTAL","Y_GE85","2011","0","",""
"FR","T","POP","DISREP","TOTAL","Y_LT15","2011","0","",""
"FR","T","POP","DIV","TOTAL","TOTAL","2011","3946039","",""
"FR","T","POP","DIV","TOTAL","Y15-29","2011","55928","",""
"FR","T","POP","DIV","TOTAL","Y30-49","2011","1449724","",""
"FR","T","POP","DIV","TOTAL","Y50-64","2011","1737263","",""
"FR","T","POP","DIV","TOTAL","Y65-84","2011","655672","",""
"FR","T","POP","DIV","TOTAL","Y_GE85","2011","47452","",""
"FR","T","POP","DIV","TOTAL","Y_LT15","2011","0","",""
"FR","T","POP","DTHREP","TOTAL","TOTAL","2011","0","",""
"FR","T","POP","DTHREP","TOTAL","Y15-29","2011","0","",""
"FR","T","POP","DTHREP","TOTAL","Y30-49","2011","0","",""
"FR","T","POP","DTHREP","TOTAL","Y50-64","2011","0","",""
"FR","T","POP","DTHREP","TOTAL","Y65-84","2011","0","",""
"FR","T","POP","DTHREP","TOTAL","Y_GE85","2011","0","",""
"FR","T","POP","DTHREP","TOTAL","Y_LT15","2011","0","",""
"FR","T","POP","MAR","TOTAL","TOTAL","2011","24918509","",""
"FR","T","POP","MAR","TOTAL","Y15-29","2011","1084497","",""
"FR","T","POP","MAR","TOTAL","Y30-49","2011","9375781","",""
"FR","T","POP","MAR","TOTAL","Y50-64","2011","8398439","",""
"FR","T","POP","MAR","TOTAL","Y65-84","2011","5620545","",""
"FR","T","POP","MAR","TOTAL","Y_GE85","2011","439245","",""
"FR","T","POP","MAR","TOTAL","Y_LT15","2011","0","",""
"FR","T","POP","REP","TOTAL","TOTAL","2011","0","",""
"FR","T","POP","REP","TOTAL","Y15-29","2011","0","",""
"FR","T","POP","REP","TOTAL","Y30-49","2011","0","",""
"FR","T","POP","REP","TOTAL","Y50-64","2011","0","",""
"FR","T","POP","REP","TOTAL","Y65-84","2011","0","",""
"FR","T","POP","REP","TOTAL","Y_GE85","2011","0","",""
"FR","T","POP","REP","TOTAL","Y_LT15","2011","0","",""
"FR","T","POP","SIN","TOTAL","TOTAL","2011","32022624","",""
"FR","T","POP","SIN","TOTAL","Y15-29","2011","10880715","",""
"FR","T","POP","SIN","TOTAL","Y30-49","2011","6605325","",""
"FR","T","POP","SIN","TOTAL","Y50-64","2011","1665509","",""
"FR","T","POP","SIN","TOTAL","Y65-84","2011","707886","",""
"FR","T","POP","SIN","TOTAL","Y_GE85","2011","132435","",""
"FR","T","POP","SIN","TOTAL","Y_LT15","2011","12030754","",""
"FR","T","POP","TOTAL","TOTAL","TOTAL","2011","64932339","",""
"FR","T","POP","TOTAL","TOTAL","Y15-29","2011","12027343","",""
"FR","T","POP","TOTAL","TOTAL","Y30-49","2011","17557571","",""
"FR","T","POP","TOTAL","TOTAL","Y50-64","2011","12411018","",""
"FR","T","POP","TOTAL","TOTAL","Y65-84","2011","9276319","",""
"FR","T","POP","TOTAL","TOTAL","Y_GE85","2011","1629160","",""
"FR","T","POP","TOTAL","TOTAL","Y_LT15","2011","12030928","",""
"FR","T","POP","UNK","TOTAL","TOTAL","2011","1006","",""
"FR","T","POP","UNK","TOTAL","Y15-29","2011","159","",""
"FR","T","POP","UNK","TOTAL","Y30-49","2011","336","",""
"FR","T","POP","UNK","TOTAL","Y50-64","2011","316","",""
"FR","T","POP","UNK","TOTAL","Y65-84","2011","21","u",""
"FR","T","POP","UNK","TOTAL","Y_GE85","2011","0","",""
"FR","T","POP","UNK","TOTAL","Y_LT15","2011","174","",""
"FR","T","POP","WID","TOTAL","TOTAL","2011","4044160","",""
"FR","T","POP","WID","TOTAL","Y15-29","2011","6043","",""
"FR","T","POP","WID","TOTAL","Y30-49","2011","126405","",""
"FR","T","POP","WID","TOTAL","Y50-64","2011","609491","",""
"FR","T","POP","WID","TOTAL","Y65-84","2011","2292193","",""
"FR","T","POP","WID","TOTAL","Y_GE85","2011","1010028","",""
"FR","T","POP","WID","TOTAL","Y_LT15","2011","0","",""
"HR","T","POP","DISREP","TOTAL","TOTAL","2011","0","",""
"HR","T","POP","DISREP","TOTAL","Y15-29","2011","0","",""
"HR","T","POP","DISREP","TOTAL","Y30-49","2011","0","",""
"HR","T","POP","DISREP","TOTAL","Y50-64","2011","0","",""
"HR","T","POP","DISREP","TOTAL","Y65-84","2011","0","",""
"HR","T","POP","DISREP","TOTAL","Y_GE85","2011","0","",""
"HR","T","POP","DISREP","TOTAL","Y_LT15","2011","0","",""
"HR","T","POP","DIV","TOTAL","TOTAL","2011","160850","",""
"HR","T","POP","DIV","TOTAL","Y15-29","2011","4936","",""
"HR","T","POP","DIV","TOTAL","Y30-49","2011","62697","",""
"HR","T","POP","DIV","TOTAL","Y50-64","2011","65388","",""
"HR","T","POP","DIV","TOTAL","Y65-84","2011","26657","",""
"HR","T","POP","DIV","TOTAL","Y_GE85","2011","1172","",""
"HR","T","POP","DIV","TOTAL","Y_LT15","2011","0","",""
"HR","T","POP","DTHREP","TOTAL","TOTAL","2011","0","",""
"HR","T","POP","DTHREP","TOTAL","Y15-29","2011","0","",""
"HR","T","POP","DTHREP","TOTAL","Y30-49","2011","0","",""
"HR","T","POP","DTHREP","TOTAL","Y50-64","2011","0","",""
"HR","T","POP","DTHREP","TOTAL","Y65-84","2011","0","",""
"HR","T","POP","DTHREP","TOTAL","Y_GE85","2011","0","",""
"HR","T","POP","DTHREP","TOTAL","Y_LT15","2011","0","",""
"HR","T","POP","MAR","TOTAL","TOTAL","2011","2008739","",""
"HR","T","POP","MAR","TOTAL","Y15-29","2011","132763","",""
"HR","T","POP","MAR","TOTAL","Y30-49","2011","822506","",""
"HR","T","POP","MAR","TOTAL","Y50-64","2011","671142","",""
"HR","T","POP","MAR","TOTAL","Y65-84","2011","372042","",""
"HR","T","POP","MAR","TOTAL","Y_GE85","2011","10286","",""
"HR","T","POP","MAR","TOTAL","Y_LT15","2011","0","",""
"HR","T","POP","REP","TOTAL","TOTAL","2011","0","",""
"HR","T","POP","REP","TOTAL","Y15-29","2011","0","",""
"HR","T","POP","REP","TOTAL","Y30-49","2011","0","",""
"HR","T","POP","REP","TOTAL","Y50-64","2011","0","",""
"HR","T","POP","REP","TOTAL","Y65-84","2011","0","",""
"HR","T","POP","REP","TOTAL","Y_GE85","2011","0","",""
"HR","T","POP","REP","TOTAL","Y_LT15","2011","0","",""
"HR","T","POP","SIN","TOTAL","TOTAL","2011","1699822","",""
"HR","T","POP","SIN","TOTAL","Y15-29","2011","656264","",""
"HR","T","POP","SIN","TOTAL","Y30-49","2011","271533","",""
"HR","T","POP","SIN","TOTAL","Y50-64","2011","84447","",""
"HR","T","POP","SIN","TOTAL","Y65-84","2011","32070","",""
"HR","T","POP","SIN","TOTAL","Y_GE85","2011","3080","",""
"HR","T","POP","SIN","TOTAL","Y_LT15","2011","652428","",""
"HR","T","POP","TOTAL","TOTAL","TOTAL","2011","4284889","",""
"HR","T","POP","TOTAL","TOTAL","Y15-29","2011","794901","",""
"HR","T","POP","TOTAL","TOTAL","Y30-49","2011","1173867","",""
"HR","T","POP","TOTAL","TOTAL","Y50-64","2011","905060","",""
"HR","T","POP","TOTAL","TOTAL","Y65-84","2011","698033","",""
"HR","T","POP","TOTAL","TOTAL","Y_GE85","2011","60600","",""
"HR","T","POP","TOTAL","TOTAL","Y_LT15","2011","652428","",""
"HR","T","POP","UNK","TOTAL","TOTAL","2011","8281","",""
"HR","T","POP","UNK","TOTAL","Y15-29","2011","666","",""
"HR","T","POP","UNK","TOTAL","Y30-49","2011","1798","",""
"HR","T","POP","UNK","TOTAL","Y50-64","2011","1900","",""
"HR","T","POP","UNK","TOTAL","Y65-84","2011","3218","",""
"HR","T","POP","UNK","TOTAL","Y_GE85","2011","699","",""
"HR","T","POP","UNK","TOTAL","Y_LT15","2011","0","",""
"HR","T","POP","WID","TOTAL","TOTAL","2011","407197","",""
"HR","T","POP","WID","TOTAL","Y15-29","2011","272","",""
"HR","T","POP","WID","TOTAL","Y30-49","2011","15333","",""
"HR","T","POP","WID","TOTAL","Y50-64","2011","82183","",""
"HR","T","POP","WID","TOTAL","Y65-84","2011","264046","",""
"HR","T","POP","WID","TOTAL","Y_GE85","2011","45363","",""
"HR","T","POP","WID","TOTAL","Y_LT15","2011","0","",""
"HU","T","POP","DISREP","TOTAL","TOTAL","2011","0","",""
"HU","T","POP","DISREP","TOTAL","Y15-29","2011","0","",""
"HU","T","POP","DISREP","TOTAL","Y30-49","2011","0","",""
"HU","T","POP","DISREP","TOTAL","Y50-64","2011","0","",""
"HU","T","POP","DISREP","TOTAL","Y65-84","2011","0","",""
"HU","T","POP","DISREP","TOTAL","Y_GE85","2011","0","",""
"HU","T","POP","DISREP","TOTAL","Y_LT15","2011","0","",""
"HU","T","POP","DIV","TOTAL","TOTAL","2011","0","",""
"HU","T","POP","DIV","TOTAL","Y15-29","2011","0","",""
"HU","T","POP","DIV","TOTAL","Y30-49","2011","0","",""
"HU","T","POP","DIV","TOTAL","Y50-64","2011","0","",""
"HU","T","POP","DIV","TOTAL","Y65-84","2011","0","",""
"HU","T","POP","DIV","TOTAL","Y_GE85","2011","0","",""
"HU","T","POP","DIV","TOTAL","Y_LT15","2011","0","",""
"HU","T","POP","DTHREP","TOTAL","TOTAL","2011","0","",""
"HU","T","POP","DTHREP","TOTAL","Y15-29","2011","0","",""
"HU","T","POP","DTHREP","TOTAL","Y30-49","2011","0","",""
"HU","T","POP","DTHREP","TOTAL","Y50-64","2011","0","",""
"HU","T","POP","DTHREP","TOTAL","Y65-84","2011","0","",""
"HU","T","POP","DTHREP","TOTAL","Y_GE85","2011","0","",""
"HU","T","POP","DTHREP","TOTAL","Y_LT15","2011","0","",""
"HU","T","POP","MAR","TOTAL","TOTAL","2011","0","",""
"HU","T","POP","MAR","TOTAL","Y15-29","2011","0","",""
"HU","T","POP","MAR","TOTAL","Y30-49","2011","0","",""
"HU","T","POP","MAR","TOTAL","Y50-64","2011","0","",""
"HU","T","POP","MAR","TOTAL","Y65-84","2011","0","",""
"HU","T","POP","MAR","TOTAL","Y_GE85","2011","0","",""
"HU","T","POP","MAR","TOTAL","Y_LT15","2011","0","",""
"HU","T","POP","REP","TOTAL","TOTAL","2011","0","",""
"HU","T","POP","REP","TOTAL","Y15-29","2011","0","",""
"HU","T","POP","REP","TOTAL","Y30-49","2011","0","",""
"HU","T","POP","REP","TOTAL","Y50-64","2011","0","",""
"HU","T","POP","REP","TOTAL","Y65-84","2011","0","",""
"HU","T","POP","REP","TOTAL","Y_GE85","2011","0","",""
"HU","T","POP","REP","TOTAL","Y_LT15","2011","0","",""
"HU","T","POP","SIN","TOTAL","TOTAL","2011","0","",""
"HU","T","POP","SIN","TOTAL","Y15-29","2011","0","",""
"HU","T","POP","SIN","TOTAL","Y30-49","2011","0","",""
"HU","T","POP","SIN","TOTAL","Y50-64","2011","0","",""
"HU","T","POP","SIN","TOTAL","Y65-84","2011","0","",""
"HU","T","POP","SIN","TOTAL","Y_GE85","2011","0","",""
"HU","T","POP","SIN","TOTAL","Y_LT15","2011","0","",""
"HU","T","POP","TOTAL","TOTAL","TOTAL","2011","0","",""
"HU","T","POP","TOTAL","TOTAL","Y15-29","2011","0","",""
"HU","T","POP","TOTAL","TOTAL","Y30-49","2011","0","",""
"HU","T","POP","TOTAL","TOTAL","Y50-64","2011","0","",""
"HU","T","POP","TOTAL","TOTAL","Y65-84","2011","0","",""
"HU","T","POP","TOTAL","TOTAL","Y_GE85","2011","0","",""
"HU","T","POP","TOTAL","TOTAL","Y_LT15","2011","0","",""
"HU","T","POP","UNK","TOTAL","TOTAL","2011","0","",""
"HU","T","POP","UNK","TOTAL","Y15-29","2011","0","",""
"HU","T","POP","UNK","TOTAL","Y30-49","2011","0","",""
"HU","T","POP","UNK","TOTAL","Y50-64","2011","0","",""
"HU","T","POP","UNK","TOTAL","Y65-84","2011","0","",""
"HU","T","POP","UNK","TOTAL","Y_GE85","2011","0","",""
"HU","T","POP","UNK","TOTAL","Y_LT15","2011","0","",""
"HU","T","POP","WID","TOTAL","TOTAL","2011","0","",""
"HU","T","POP","WID","TOTAL","Y15-29","2011","0","",""
"HU","T","POP","WID","TOTAL","Y30-49","2011","0","",""
"HU","T","POP","WID","TOTAL","Y50-64","2011","0","",""
"HU","T","POP","WID","TOTAL","Y65-84","2011","0","",""
"HU","T","POP","WID","TOTAL","Y_GE85","2011","0","",""
"HU","T","POP","WID","TOTAL","Y_LT15","2011","0","",""
"IE","T","POP","DISREP","TOTAL","TOTAL","2011","0","",""
"IE","T","POP","DISREP","TOTAL","Y15-29","2011","0","",""
"IE","T","POP","DISREP","TOTAL","Y30-49","2011","0","",""
"IE","T","POP","DISREP","TOTAL","Y50-64","2011","0","",""
"IE","T","POP","DISREP","TOTAL","Y65-84","2011","0","",""
"IE","T","POP","DISREP","TOTAL","Y_GE85","2011","0","",""
"IE","T","POP","DISREP","TOTAL","Y_LT15","2011","0","",""
"IE","T","POP","DIV","TOTAL","TOTAL","2011","85869","",""
"IE","T","POP","DIV","TOTAL","Y15-29","2011","1647","",""
"IE","T","POP","DIV","TOTAL","Y30-49","2011","40173","",""
"IE","T","POP","DIV","TOTAL","Y50-64","2011","35813","",""
"IE","T","POP","DIV","TOTAL","Y65-84","2011","8063","",""
"IE","T","POP","DIV","TOTAL","Y_GE85","2011","173","",""
"IE","T","POP","DIV","TOTAL","Y_LT15","2011","0","",""
"IE","T","POP","DTHREP","TOTAL","TOTAL","2011","0","",""
"IE","T","POP","DTHREP","TOTAL","Y15-29","2011","0","",""
"IE","T","POP","DTHREP","TOTAL","Y30-49","2011","0","",""
"IE","T","POP","DTHREP","TOTAL","Y50-64","2011","0","",""
"IE","T","POP","DTHREP","TOTAL","Y65-84","2011","0","",""
"IE","T","POP","DTHREP","TOTAL","Y_GE85","2011","0","",""
"IE","T","POP","DTHREP","TOTAL","Y_LT15","2011","0","",""
"IE","T","POP","MAR","TOTAL","TOTAL","2011","1819183","",""
"IE","T","POP","MAR","TOTAL","Y15-29","2011","79276","",""
"IE","T","POP","MAR","TOTAL","Y30-49","2011","872890","",""
"IE","T","POP","MAR","TOTAL","Y50-64","2011","565549","",""
"IE","T","POP","MAR","TOTAL","Y65-84","2011","289345","",""
"IE","T","POP","MAR","TOTAL","Y_GE85","2011","12123","",""
"IE","T","POP","MAR","TOTAL","Y_LT15","2011","0","",""
"IE","T","POP","REP","TOTAL","TOTAL","2011","0","",""
"IE","T","POP","REP","TOTAL","Y15-29","2011","0","",""
"IE","T","POP","REP","TOTAL","Y30-49","2011","0","",""
"IE","T","POP","REP","TOTAL","Y50-64","2011","0","",""
"IE","T","POP","REP","TOTAL","Y65-84","2011","0","",""
"IE","T","POP","REP","TOTAL","Y_GE85","2011","0","",""
"IE","T","POP","REP","TOTAL","Y_LT15","2011","0","",""
"IE","T","POP","SIN","TOTAL","TOTAL","2011","2480117","",""
"IE","T","POP","SIN","TOTAL","Y15-29","2011","860981","",""
"IE","T","POP","SIN","TOTAL","Y30-49","2011","467787","",""
"IE","T","POP","SIN","TOTAL","Y50-64","2011","99215","",""
"IE","T","POP","SIN","TOTAL","Y65-84","2011","64432","",""
"IE","T","POP","SIN","TOTAL","Y_GE85","2011","10986","",""
"IE","T","POP","SIN","TOTAL","Y_LT15","2011","976716","",""
"IE","T","POP","TOTAL","TOTAL","TOTAL","2011","4574888","",""
"IE","T","POP","TOTAL","TOTAL","Y15-29","2011","942488","",""
"IE","T","POP","TOTAL","TOTAL","Y30-49","2011","1389900","",""
"IE","T","POP","TOTAL","TOTAL","Y50-64","2011","734221","",""
"IE","T","POP","TOTAL","TOTAL","Y65-84","2011","473321","",""
"IE","T","POP","TOTAL","TOTAL","Y_GE85","2011","58242","",""
"IE","T","POP","TOTAL","TOTAL","Y_LT15","2011","976716","",""
"IE","T","POP","UNK","TOTAL","TOTAL","2011","0","",""
"IE","T","POP","UNK","TOTAL","Y15-29","2011","0","",""
"IE","T","POP","UNK","TOTAL","Y30-49","2011","0","",""
"IE","T","POP","UNK","TOTAL","Y50-64","2011","0","",""
"IE","T","POP","UNK","TOTAL","Y65-84","2011","0","",""
"IE","T","POP","UNK","TOTAL","Y_GE85","2011","0","",""
"IE","T","POP","UNK","TOTAL","Y_LT15","2011","0","",""
"IE","T","POP","WID","TOTAL","TOTAL","2011","189719","",""
"IE","T","POP","WID","TOTAL","Y15-29","2011","584","",""
"IE","T","POP","WID","TOTAL","Y30-49","2011","9050","",""
"IE","T","POP","WID","TOTAL","Y50-64","2011","33644","",""
"IE","T","POP","WID","TOTAL","Y65-84","2011","111481","",""
"IE","T","POP","WID","TOTAL","Y_GE85","2011","34960","",""
"IE","T","POP","WID","TOTAL","Y_LT15","2011","0","",""
"IS","T","POP","DISREP","TOTAL","TOTAL","2011","0","",""
"IS","T","POP","DISREP","TOTAL","Y15-29","2011","0","",""
"IS","T","POP","DISREP","TOTAL","Y30-49","2011","0","",""
"IS","T","POP","DISREP","TOTAL","Y50-64","2011","0","",""
"IS","T","POP","DISREP","TOTAL","Y65-84","2011","0","",""
"IS","T","POP","DISREP","TOTAL","Y_GE85","2011","0","",""
"IS","T","POP","DISREP","TOTAL","Y_LT15","2011","0","",""
"IS","T","POP","DIV","TOTAL","TOTAL","2011","18541","",""
"IS","T","POP","DIV","TOTAL","Y15-29","2011","280","",""
"IS","T","POP","DIV","TOTAL","Y30-49","2011","6694","",""
"IS","T","POP","DIV","TOTAL","Y50-64","2011","7553","",""
"IS","T","POP","DIV","TOTAL","Y65-84","2011","3754","",""
"IS","T","POP","DIV","TOTAL","Y_GE85","2011","260","",""
"IS","T","POP","DIV","TOTAL","Y_LT15","2011","0","",""
"IS","T","POP","DTHREP","TOTAL","TOTAL","2011","0","",""
"IS","T","POP","DTHREP","TOTAL","Y15-29","2011","0","",""
"IS","T","POP","DTHREP","TOTAL","Y30-49","2011","0","",""
"IS","T","POP","DTHREP","TOTAL","Y50-64","2011","0","",""
"IS","T","POP","DTHREP","TOTAL","Y65-84","2011","0","",""
"IS","T","POP","DTHREP","TOTAL","Y_GE85","2011","0","",""
"IS","T","POP","DTHREP","TOTAL","Y_LT15","2011","0","",""
"IS","T","POP","MAR","TOTAL","TOTAL","2011","108027","",""
"IS","T","POP","MAR","TOTAL","Y15-29","2011","4073","",""
"IS","T","POP","MAR","TOTAL","Y30-49","2011","43211","",""
"IS","T","POP","MAR","TOTAL","Y50-64","2011","37650","",""
"IS","T","POP","MAR","TOTAL","Y65-84","2011","21742","",""
"IS","T","POP","MAR","TOTAL","Y_GE85","2011","1351","",""
"IS","T","POP","MAR","TOTAL","Y_LT15","2011","0","",""
"IS","T","POP","REP","TOTAL","TOTAL","2011","0","",""
"IS","T","POP","REP","TOTAL","Y15-29","2011","0","",""
"IS","T","POP","REP","TOTAL","Y30-49","2011","0","",""
"IS","T","POP","REP","TOTAL","Y50-64","2011","0","",""
"IS","T","POP","REP","TOTAL","Y65-84","2011","0","",""
"IS","T","POP","REP","TOTAL","Y_GE85","2011","0","",""
"IS","T","POP","REP","TOTAL","Y_LT15","2011","0","",""
"IS","T","POP","SIN","TOTAL","TOTAL","2011","170109","",""
"IS","T","POP","SIN","TOTAL","Y15-29","2011","60552","",""
"IS","T","POP","SIN","TOTAL","Y30-49","2011","32161","",""
"IS","T","POP","SIN","TOTAL","Y50-64","2011","8548","",""
"IS","T","POP","SIN","TOTAL","Y65-84","2011","2934","",""
"IS","T","POP","SIN","TOTAL","Y_GE85","2011","532","",""
"IS","T","POP","SIN","TOTAL","Y_LT15","2011","65382","",""
"IS","T","POP","TOTAL","TOTAL","TOTAL","2011","315556","",""
"IS","T","POP","TOTAL","TOTAL","Y15-29","2011","68139","",""
"IS","T","POP","TOTAL","TOTAL","Y30-49","2011","85145","",""
"IS","T","POP","TOTAL","TOTAL","Y50-64","2011","56275","",""
"IS","T","POP","TOTAL","TOTAL","Y65-84","2011","35140","",""
"IS","T","POP","TOTAL","TOTAL","Y_GE85","2011","5142","",""
"IS","T","POP","TOTAL","TOTAL","Y_LT15","2011","65715","",""
"IS","T","POP","UNK","TOTAL","TOTAL","2011","7582","",""
"IS","T","POP","UNK","TOTAL","Y15-29","2011","3230","",""
"IS","T","POP","UNK","TOTAL","Y30-49","2011","2810","",""
"IS","T","POP","UNK","TOTAL","Y50-64","2011","1104","",""
"IS","T","POP","UNK","TOTAL","Y65-84","2011","96","",""
"IS","T","POP","UNK","TOTAL","Y_GE85","2011","9","",""
"IS","T","POP","UNK","TOTAL","Y_LT15","2011","333","",""
"IS","T","POP","WID","TOTAL","TOTAL","2011","11297","",""
"IS","T","POP","WID","TOTAL","Y15-29","2011","4","",""
"IS","T","POP","WID","TOTAL","Y30-49","2011","269","",""
"IS","T","POP","WID","TOTAL","Y50-64","2011","1420","",""
"IS","T","POP","WID","TOTAL","Y65-84","2011","6614","",""
"IS","T","POP","WID","TOTAL","Y_GE85","2011","2990","",""
"IS","T","POP","WID","TOTAL","Y_LT15","2011","0","",""
"IT","T","POP","DISREP","TOTAL","TOTAL","2011","0","",""
"IT","T","POP","DISREP","TOTAL","Y15-29","2011","0","",""
"IT","T","POP","DISREP","TOTAL","Y30-49","2011","0","",""
"IT","T","POP","DISREP","TOTAL","Y50-64","2011","0","",""
"IT","T","POP","DISREP","TOTAL","Y65-84","2011","0","",""
"IT","T","POP","DISREP","TOTAL","Y_GE85","2011","0","",""
"IT","T","POP","DISREP","TOTAL","Y_LT15","2011","0","",""
"IT","T","POP","DIV","TOTAL","TOTAL","2011","1363214","",""
"IT","T","POP","DIV","TOTAL","Y15-29","2011","15648","",""
"IT","T","POP","DIV","TOTAL","Y30-49","2011","577180","",""
"IT","T","POP","DIV","TOTAL","Y50-64","2011","527584","",""
"IT","T","POP","DIV","TOTAL","Y65-84","2011","224855","",""
"IT","T","POP","DIV","TOTAL","Y_GE85","2011","17947","",""
"IT","T","POP","DIV","TOTAL","Y_LT15","2011","0","",""
"IT","T","POP","DTHREP","TOTAL","TOTAL","2011","0","",""
"IT","T","POP","DTHREP","TOTAL","Y15-29","2011","0","",""
"IT","T","POP","DTHREP","TOTAL","Y30-49","2011","0","",""
"IT","T","POP","DTHREP","TOTAL","Y50-64","2011","0","",""
"IT","T","POP","DTHREP","TOTAL","Y65-84","2011","0","",""
"IT","T","POP","DTHREP","TOTAL","Y_GE85","2011","0","",""
"IT","T","POP","DTHREP","TOTAL","Y_LT15","2011","0","",""
"IT","T","POP","MAR","TOTAL","TOTAL","2011","28943327","",""
"IT","T","POP","MAR","TOTAL","Y15-29","2011","963849","",""
"IT","T","POP","MAR","TOTAL","Y30-49","2011","11542208","",""
"IT","T","POP","MAR","TOTAL","Y50-64","2011","9185186","",""
"IT","T","POP","MAR","TOTAL","Y65-84","2011","6832133","",""
"IT","T","POP","MAR","TOTAL","Y_GE85","2011","419951","",""
"IT","T","POP","MAR","TOTAL","Y_LT15","2011","0","",""
"IT","T","POP","REP","TOTAL","TOTAL","2011","0","",""
"IT","T","POP","REP","TOTAL","Y15-29","2011","0","",""
"IT","T","POP","REP","TOTAL","Y30-49","2011","0","",""
"IT","T","POP","REP","TOTAL","Y50-64","2011","0","",""
"IT","T","POP","REP","TOTAL","Y65-84","2011","0","",""
"IT","T","POP","REP","TOTAL","Y_GE85","2011","0","",""
"IT","T","POP","REP","TOTAL","Y_LT15","2011","0","",""
"IT","T","POP","SIN","TOTAL","TOTAL","2011","24494977","",""
"IT","T","POP","SIN","TOTAL","Y15-29","2011","8209528","",""
"IT","T","POP","SIN","TOTAL","Y30-49","2011","5613312","",""
"IT","T","POP","SIN","TOTAL","Y50-64","2011","1301348","",""
"IT","T","POP","SIN","TOTAL","Y65-84","2011","886659","",""
